Temperature	Mean_Data
20.2	0.09253813701774034
20.21	0.09508570644733715
20.220000000000002	0.09763771833178239
20.230000000000004	0.10018944666067703
20.240000000000006	0.10273682831096108
20.250000000000007	0.10527646929645976
20.26000000000001	0.1078056382446749
20.27000000000001	0.11032224834268735
20.280000000000012	0.1128248291659609
20.290000000000013	0.11531248991729814
20.300000000000015	0.11778487565880486
20.310000000000016	0.12024211812042851
20.320000000000018	0.1226847826186746
20.33000000000002	0.12511381252479833
20.34000000000002	0.12753047259127714
20.350000000000023	0.12993629228964193
20.360000000000024	0.13233301014376467
20.370000000000026	0.1347225198726024
20.380000000000027	0.13710681899465715
20.39000000000003	0.1394879603991664
20.40000000000003	0.1418680072596229
20.410000000000032	0.1442489915549798
20.420000000000034	0.14663287637356817
20.430000000000035	0.14902152210385539
20.440000000000037	0.15141665656355985
20.45000000000004	0.15381984908169213
20.46000000000004	0.15623248852341162
20.47000000000004	0.15865576523174305
20.480000000000043	0.16109065684953197
20.490000000000045	0.16353791797596257
20.500000000000046	0.16599807360032068
20.510000000000048	0.16847141623873937
20.52000000000005	0.17095800667667196
20.53000000000005	0.17345767819293928
20.540000000000052	0.17597004411311223
20.550000000000054	0.17849450851225512
20.560000000000056	0.18103027985914133
20.570000000000057	0.1835763873640932
20.58000000000006	0.18613169976025395
20.59000000000006	0.18869494621485058
20.600000000000062	0.19126473903649102
20.610000000000063	0.193839597820243
20.620000000000065	0.19641797465700805
20.630000000000067	0.19899828002753972
20.640000000000068	0.2015789090011963
20.65000000000007	0.20415826735971018
20.66000000000007	0.20673479726113766
20.670000000000073	0.20930700204613484
20.680000000000074	0.21187346976920152
20.690000000000076	0.2131531823935604
20.700000000000077	0.2144328950179292
20.71000000000008	0.21698409857178105
20.72000000000008	0.2195260444588724
20.730000000000082	0.22205785399989666
20.740000000000084	0.22457881648862466
20.750000000000085	0.22708839624465882
20.760000000000087	0.22958623588184632
20.77000000000009	0.23207215575562712
20.78000000000009	0.23454614967506668
20.79000000000009	0.237008377081356
20.800000000000093	0.23945915199806475
20.810000000000095	0.2418989291466204
20.820000000000096	0.24432828769201945
20.830000000000098	0.2467479131374798
20.8400000000001	0.24915857792020085
20.8500000000001	0.25156112127213315
20.860000000000102	0.253956428900049
20.870000000000104	0.2563454130116937
20.880000000000106	0.2587289931737491
20.890000000000107	0.2611080784367438
20.90000000000011	0.26348355110440563
20.91000000000011	0.2658562524608193
20.920000000000112	0.2682269706982541
20.930000000000113	0.2705964312123308
20.940000000000115	0.2729652893529648
20.950000000000117	0.27533412564480914
20.960000000000118	0.2777034434248182
20.97000000000012	0.2800736687887146
20.98000000000012	0.2824451526898464
20.990000000000123	0.28481817498903467
21.000000000000124	0.2871929502094486
21.010000000000126	0.2895696347069039
21.020000000000127	0.29194833492617805
21.03000000000013	0.2943291163819677
21.04000000000013	0.2967120129817082
21.050000000000132	0.2990970362984165
21.060000000000134	0.30148418440683983
21.070000000000135	0.3038734499178624
21.080000000000137	0.3062648268874062
21.09000000000014	0.3086583163378934
21.10000000000014	0.3110539302106479
21.11000000000014	0.3134516936604996
21.120000000000143	0.3158516457019208
21.130000000000145	0.31825383831122983
21.140000000000146	0.32065833417437273
21.150000000000148	0.3230652033387
21.16000000000015	0.32547451907607033
21.17000000000015	0.3278863532927557
21.180000000000152	0.33030077183023615
21.190000000000154	0.3327178299928086
21.200000000000156	0.3351375686149342
21.210000000000157	0.3375600109445469
21.22000000000016	0.3399851605694073
21.23000000000016	0.3424130005538817
21.240000000000162	0.3448434938859833
21.250000000000163	0.3472765852615187
21.260000000000165	0.3497122041566843
21.270000000000167	0.352150269065079
21.280000000000168	0.3545906927028991
21.29000000000017	0.3570333879204822
21.30000000000017	0.35947827400377425
21.310000000000173	0.36192528300974375
21.320000000000174	0.36437436575711796
21.330000000000176	0.3668254970885186
21.340000000000177	0.3692786800318745
21.35000000000018	0.37173394851822944
21.36000000000018	0.37419136835933137
21.370000000000182	0.3766510362506818
21.380000000000184	0.3791130766422088
21.390000000000185	0.3815776364078688
21.400000000000187	0.3840448773461051
21.41000000000019	0.3865149666531266
21.42000000000019	0.3889880656275196
21.43000000000019	0.3914643169830889
21.440000000000193	0.39394383126129384
21.450000000000195	0.39642667293705225
21.460000000000196	0.39891284689222045
21.470000000000198	0.4014022859798856
21.4800000000002	0.40389484041151275
21.4900000000002	0.4063902696631307
21.500000000000203	0.4088882375141532
21.510000000000204	0.4113883107053476
21.520000000000206	0.4138899615371424
21.530000000000207	0.4163925745374247
21.54000000000021	0.4188954571239287
21.55000000000021	0.4213978539856648
21.560000000000212	0.42264840935479164
21.570000000000213	0.42389896472394506
21.580000000000215	0.4263979641346395
21.590000000000217	0.4288940243897317
21.600000000000218	0.4313863382879799
21.61000000000022	0.4338741427027038
21.62000000000022	0.4363567413562023
21.630000000000223	0.438833526097738
21.640000000000224	0.44130399595050834
21.650000000000226	0.4437677733163215
21.660000000000228	0.44622461687523524
21.67000000000023	0.44867443088000136
21.68000000000023	0.45111727070948265
21.690000000000232	0.45355334469983377
21.700000000000234	0.4559830124064897
21.710000000000235	0.45840677955456355
21.720000000000237	0.4608252900030141
21.73000000000024	0.4632393150760405
21.74000000000024	0.4656497406084819
21.75000000000024	0.46805755202280913
21.760000000000243	0.4704638177200364
21.770000000000245	0.47286967103887245
21.780000000000246	0.4752762910234461
21.790000000000248	0.4776848822400169
21.80000000000025	0.4800966538942552
21.81000000000025	0.48251279852017864
21.820000000000253	0.48493447053773875
21.830000000000254	0.48736276500682546
