Temperature	Mean_Data
20.0	0.27562641160472773
20.01	0.27898331861200454
20.020000000000003	0.2823402256192817
20.030000000000005	0.2856971326265582
20.040000000000006	0.28905403963383475
20.050000000000008	0.29241094664111217
20.06000000000001	0.2957678536483887
20.07000000000001	0.2991247606556658
20.080000000000013	0.3024816676629423
20.090000000000014	0.30583857467021947
20.100000000000016	0.3091954816774963
20.110000000000017	0.31255238868477314
20.12000000000002	0.31590929569204995
20.13000000000002	0.31926620269932676
20.140000000000022	0.3226231097066039
20.150000000000023	0.32598001671388044
20.160000000000025	0.3293369237211576
20.170000000000027	0.3326938307284344
20.180000000000028	0.3360507377357112
20.19000000000003	0.33940764474298807
20.20000000000003	0.3427645517502649
20.210000000000033	0.3461214587575417
20.220000000000034	0.34947836576481855
20.230000000000036	0.35283527277209537
20.240000000000038	0.3561921797793725
20.25000000000004	0.3595490867866493
20.26000000000004	0.36290599379392613
20.270000000000042	0.366262900801203
20.280000000000044	0.3696198078084798
20.290000000000045	0.3729767148157566
20.300000000000047	0.3763336218230335
20.31000000000005	0.37969052883031057
20.32000000000005	0.38304743583758744
20.33000000000005	0.38640434284486397
20.340000000000053	0.3897612498521408
20.350000000000055	0.3931181568594179
20.360000000000056	0.39647506386669473
20.370000000000058	0.39983197087397154
20.38000000000006	0.4031888778812484
20.39000000000006	0.4065457848885255
20.400000000000063	0.40990269189580203
20.410000000000064	0.4132595989030792
20.420000000000066	0.416616505910356
20.430000000000067	0.41997341291763285
20.44000000000007	0.42333031992490966
20.45000000000007	0.4266872269321862
20.460000000000072	0.4300441339394636
20.470000000000073	0.43340104094674015
20.480000000000075	0.4367579479540173
20.490000000000077	0.4401148549612938
20.500000000000078	0.44347176196857063
20.51000000000008	0.4468286689758478
20.52000000000008	0.4501855759831243
20.530000000000083	0.45354248299040173
20.540000000000084	0.45689938999767826
20.550000000000086	0.46025629700495535
20.560000000000088	0.4636132040122319
20.57000000000009	0.46697011101950875
20.58000000000009	0.47032701802678584
20.590000000000092	0.47368392503406237
20.600000000000094	0.4770408320413395
20.610000000000095	0.4803977390486163
20.620000000000097	0.4837546460558932
20.6300000000001	0.48711155306317
20.6400000000001	0.49046846007044653
20.6500000000001	0.49382536707772395
20.660000000000103	0.4971822740850005
20.670000000000105	0.5005391810922776
20.680000000000106	0.5038960880995544
20.690000000000108	0.5072529951068313
20.70000000000011	0.5106099021141081
20.71000000000011	0.5139668091213846
20.720000000000113	0.517323716128662
20.730000000000114	0.5206806231359385
20.740000000000116	0.5240375301432154
20.750000000000117	0.5273944371504923
20.76000000000012	0.5307513441577694
20.77000000000012	0.5341082511650462
20.780000000000122	0.537465158172323
20.790000000000123	0.5408220651796002
20.800000000000125	0.5441789721868767
20.810000000000127	0.5475358791941535
20.820000000000128	0.5508927862014303
20.83000000000013	0.5542496932087074
20.84000000000013	0.5576066002159843
20.850000000000133	0.5609635072232612
20.860000000000134	0.5643204142305377
20.870000000000136	0.5676773212378148
20.880000000000138	0.5710342282450916
20.89000000000014	0.5743911352523684
20.90000000000014	0.5777480422596453
20.910000000000142	0.5811049492669221
20.920000000000144	0.5844618562741992
20.930000000000145	0.5878187632814758
20.940000000000147	0.5911756702887528
20.95000000000015	0.5945325772960297
20.96000000000015	0.5978894843033066
20.97000000000015	0.6012463913105833
20.980000000000153	0.6046032983178602
20.990000000000155	0.6079602053251373
21.000000000000156	0.6113171123324138
21.010000000000158	0.6146740193396907
21.02000000000016	0.6180309263469678
21.03000000000016	0.6213878333542443
21.040000000000163	0.6247447403615215
21.050000000000164	0.6281016473687983
21.060000000000166	0.6314585543760755
21.070000000000167	0.634815461383352
21.08000000000017	0.6381723683906291
21.09000000000017	0.6415292753979059
21.100000000000172	0.6448861824051825
21.110000000000174	0.6482430894124596
21.120000000000175	0.6515999964197361
21.130000000000177	0.6549569034270135
21.140000000000178	0.65831381043429
21.15000000000018	0.6616707174415669
21.16000000000018	0.6650276244488437
21.170000000000183	0.6683845314561205
21.180000000000184	0.6717414384633976
21.190000000000186	0.6750983454706742
21.200000000000188	0.6784552524779516
21.21000000000019	0.6818121594852281
21.22000000000019	0.685169066492505
21.230000000000192	0.6885259734997818
21.240000000000194	0.6918828805070586
21.250000000000195	0.6952397875143358
21.260000000000197	0.6985966945216123
21.2700000000002	0.7019536015288891
21.2800000000002	0.7053105085361663
21.2900000000002	0.708667415543443
21.300000000000203	0.7120243225507199
21.310000000000205	0.7153812295579968
21.320000000000206	0.7187381365652735
21.330000000000208	0.7220950435725504
21.34000000000021	0.7254519505798273
21.35000000000021	0.7288088575871043
21.360000000000213	0.7321585336147742
21.370000000000214	0.735539006325394
21.380000000000216	0.7389230981942072
21.390000000000217	0.7423144326809824
21.40000000000022	0.745716300995074
21.41000000000022	0.7491315852843146
21.420000000000222	0.752562696939577
21.430000000000224	0.7560115309651393
21.440000000000225	0.7594794368891749
21.450000000000227	0.7629672062161429
21.46000000000023	0.7664750759751531
21.47000000000023	0.7700027475125489
21.48000000000023	0.7735494193218392
21.490000000000233	0.777113832401272
21.500000000000234	0.7800480194444326
21.510000000000236	0.7829897880729658
21.520000000000238	0.7865906128631105
21.53000000000024	0.7896230416751485
21.54000000000024	0.7926668716984481
21.550000000000242	0.7962956754928444
21.560000000000244	0.7999279169713317
21.570000000000245	0.8035610598511861
21.580000000000247	0.8071927007278088
21.59000000000025	0.8108206307878282
21.60000000000025	0.8144428899298505
21.61000000000025	0.8174102916623824
21.620000000000253	0.8203777381273277
21.630000000000255	0.8233412439188728
21.640000000000256	0.8263056776343105
