Temperature	Mean Data
19.95	0.043222582778939866
19.96	0.043222582778939866
19.970000000000002	0.043222582778939866
19.980000000000004	0.043222582778939866
19.990000000000006	0.043222582778939866
20.000000000000007	0.043222582778939866
20.01000000000001	0.043222582778939866
20.02000000000001	0.043222582778939866
20.030000000000012	0.043222582778939866
20.040000000000013	0.043222582778939866
20.050000000000015	0.043222582778939866
20.060000000000016	0.04322258277894209
20.070000000000018	0.04447089148065815
20.08000000000002	0.045813181070276834
20.09000000000002	0.047259166910347046
20.100000000000023	0.04881767614072653
20.110000000000024	0.05049645400110251
20.120000000000026	0.05230199479499811
20.130000000000027	0.05423940159501926
20.14000000000003	0.05631227792748628
20.15000000000003	0.05852265373212792
20.160000000000032	0.06087094690221015
20.170000000000034	0.06335596070939276
20.180000000000035	0.06597491644420238
20.190000000000037	0.06872351969407835
20.20000000000004	0.0715960578662986
20.21000000000004	0.07458552586226727
20.22000000000004	0.07768377623161866
20.230000000000043	0.08088168968025035
20.240000000000045	0.08341898596653323
20.250000000000046	0.08595628225282
20.260000000000048	0.0893358903085986
20.27000000000005	0.0927782441992789
20.28000000000005	0.09627269605749683
20.290000000000052	0.09980868136049575
20.300000000000054	0.10337590277581621
20.310000000000056	0.10696450284072384
20.320000000000057	0.11056522228395664
20.33000000000006	0.11416954126376995
20.34000000000006	0.11776980127695214
20.350000000000062	0.1204128568600975
20.360000000000063	0.12305591244324869
20.370000000000065	0.12660764200116872
20.380000000000067	0.13013852360124398
20.390000000000068	0.13364557184905543
20.40000000000007	0.1371268928694744
20.41000000000007	0.1405816656153105
20.420000000000073	0.1440101018567874
20.430000000000074	0.14741338608622848
20.440000000000076	0.15079359696549058
20.450000000000077	0.15415361230029886
20.46000000000008	0.1574969998316425
20.47000000000008	0.16082789638071654
20.480000000000082	0.1641508780671622
20.490000000000084	0.16747082444304903
20.500000000000085	0.17079277945271848
20.510000000000087	0.17322421731597398
20.52000000000009	0.17565565517923765
20.53000000000009	0.17900450140090743
20.54000000000009	0.18237183217167668
20.550000000000093	0.18576178263780072
20.560000000000095	0.18917799404214225
20.570000000000096	0.19262351971591324
20.580000000000098	0.19610074666554966
20.5900000000001	0.19961133451797458
20.6000000000001	0.20315617316063947
20.610000000000102	0.20673535991964143
20.620000000000104	0.21034819658090584
20.630000000000106	0.21399320600298408
20.640000000000107	0.21668225747212613
20.65000000000011	0.21937130894127949
20.66000000000011	0.22308549654615517
20.670000000000112	0.22582202575735652
20.680000000000113	0.22855855496856958
20.690000000000115	0.232322188523461
20.700000000000117	0.2360981980270338
20.710000000000118	0.23988163471497104
20.72000000000012	0.2436673612720872
20.73000000000012	0.24745016074394938
20.740000000000123	0.2512248456406245
20.750000000000124	0.25498636485324233
20.760000000000126	0.2577423774333548
20.770000000000127	0.2604983900134796
20.78000000000013	0.2642172297497378
20.79000000000013	0.2669426328426825
20.800000000000132	0.26966803593563937
20.810000000000134	0.27332431721462686
20.820000000000135	0.2769464967820997
20.830000000000137	0.2805324800899145
20.84000000000014	0.28408083176775456
20.85000000000014	0.27636388194969813
20.86000000000014	0.28933333205995837
20.870000000000143	0.292771952884378
20.880000000000145	0.2961735743832649
20.890000000000146	0.2995399340965467
20.900000000000148	0.30287334179041414
20.91000000000015	0.3061766220963486
20.92000000000015	0.3094530489506734
20.930000000000152	0.3127062739220843
20.940000000000154	0.31594025059021325
20.950000000000156	0.31915915711697124
20.960000000000157	0.32236731904091304
20.97000000000016	0.325569134134943
20.98000000000016	0.32876900091461214
20.990000000000162	0.33197125208596323
21.000000000000163	0.3351800938956277
21.010000000000165	0.3383995520088504
21.020000000000167	0.3416334242109514
21.030000000000168	0.3448852399247428
21.04000000000017	0.34815822628035215
21.05000000000017	0.35145528027961065
21.060000000000173	0.3547789464703712
21.070000000000174	0.3453522274683513
21.080000000000176	0.35976847892018154
21.090000000000177	0.36317831621572516
21.10000000000018	0.36662108405620086
21.11000000000018	0.3700974042436193
21.120000000000182	0.3736074928284073
21.130000000000184	0.3771511637721626
21.140000000000185	0.38072783509894254
21.150000000000187	0.38342328123087305
21.16000000000019	0.38611872736282143
21.17000000000019	0.3897630114409274
21.18000000000019	0.3934360717132042
21.190000000000193	0.39713578715453524
21.200000000000195	0.4120668224252704
21.210000000000196	0.41570524838872336
21.220000000000198	0.41870428703820345
21.2300000000002	0.4217033256876967
21.2400000000002	0.4253624862540513
21.250000000000203	0.4277518779110217
21.260000000000204	0.43148295548111404
21.270000000000206	0.43514682375431696
21.280000000000207	0.43880684450429724
21.29000000000021	0.4424603154639443
21.30000000000021	0.44610467150545724
21.310000000000212	0.44973750318577704
21.320000000000213	0.45335657774894855
21.330000000000215	0.4569598619187718
21.340000000000217	0.4605455456089523
21.350000000000218	0.4641120655164805
21.36000000000022	0.46701204271688995
21.37000000000022	0.46991201991730297
21.380000000000223	0.4729727062732849
21.390000000000224	0.475488286920786
21.400000000000226	0.47800386756830865
21.410000000000228	0.48147129496909635
21.42000000000023	0.48491662961441234
21.43000000000023	0.4883402839244
21.440000000000232	0.4917429840316301
21.450000000000234	0.4951257521963224
21.460000000000235	0.498489883081831
21.470000000000237	0.5018369147452014
21.48000000000024	0.505168595380374
21.49000000000024	0.50848684696386
21.50000000000024	0.5117937269976515
21.510000000000243	0.515091389529694
21.520000000000245	0.5183820465666205
21.530000000000246	0.5216679308848002
21.540000000000248	0.5249512611024802
21.55000000000025	0.5282342097084006
21.56000000000025	0.5315188745635283
21.570000000000253	0.5348072542145087
21.580000000000254	0.5375304527392167
21.590000000000256	0.5402536512639399
